gene_id	go_id	evidence	qualifier	go_term
254394	GO:0071168	IMP	involved_in	protein localization to chromatin
254428	GO:0010961	IMP	involved_in	cellular magnesium ion homeostasis
254428	GO:0015693	IDA	involved_in	magnesium ion transport
254428	GO:0015693	IMP	involved_in	magnesium ion transport
254428	GO:0071286	IGI	involved_in	cellular response to magnesium ion
254428	GO:1903830	IDA	involved_in	magnesium ion transmembrane transport
254531	GO:0006644	IDA	acts_upstream_of_or_within	phospholipid metabolic process
254531	GO:0006644	IMP	acts_upstream_of_or_within	phospholipid metabolic process
254531	GO:0036150	IDA	involved_in	phosphatidylserine acyl-chain remodeling
254531	GO:0036151	IDA	involved_in	phosphatidylcholine acyl-chain remodeling
254531	GO:0036152	IDA	involved_in	phosphatidylethanolamine acyl-chain remodeling
254773	GO:0042742	IDA	involved_in	defense response to bacterium
254773	GO:0050830	IDA	involved_in	defense response to Gram-positive bacterium
254887	GO:0018345	IMP	involved_in	protein palmitoylation
254887	GO:0072659	IMP	involved_in	protein localization to plasma membrane
255022	GO:0006812	IDA	involved_in	cation transport
255022	GO:0034765	IDA	involved_in	regulation of ion transmembrane transport
255022	GO:0051260	IDA	involved_in	protein homooligomerization
255027	GO:0010730	IDA	involved_in	negative regulation of hydrogen peroxide biosynthetic process
255027	GO:1901029	IDA	involved_in	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
255043	GO:0046485	IDA	involved_in	ether lipid metabolic process
255061	GO:1902093	IDA	involved_in	positive regulation of flagellated sperm motility
255082	GO:0002357	IDA	involved_in	defense response to tumor cell
255082	GO:0043280	IDA	involved_in	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
255082	GO:0043409	IDA	involved_in	negative regulation of MAPK cascade
255220	GO:0007283	IEP	involved_in	spermatogenesis
255239	GO:0010564	IDA	acts_upstream_of_or_within	regulation of cell cycle process
255324	GO:0001525	IDA	involved_in	angiogenesis
255324	GO:0008284	IDA	involved_in	positive regulation of cell population proliferation
255324	GO:0043406	IDA	involved_in	positive regulation of MAP kinase activity
255324	GO:0045741	IDA	involved_in	positive regulation of epidermal growth factor-activated receptor activity
255324	GO:0045840	IDA	involved_in	positive regulation of mitotic nuclear division
255374	GO:0008334	IMP	involved_in	histone mRNA metabolic process
255374	GO:0031124	IMP	involved_in	mRNA 3'-end processing
255374	GO:1900087	IMP	involved_in	positive regulation of G1/S transition of mitotic cell cycle
255488	GO:0006511	IDA	involved_in	ubiquitin-dependent protein catabolic process
255488	GO:0043066	IDA	involved_in	negative regulation of apoptotic process
255520	GO:0050688	IDA	involved_in	regulation of defense response to virus
255626	GO:0006334	IDA	involved_in	nucleosome assembly
255738	GO:0001920	IDA	involved_in	negative regulation of receptor recycling
255738	GO:0002091	IDA	involved_in	negative regulation of receptor internalization
255738	GO:0002092	IDA	involved_in	positive regulation of receptor internalization
255738	GO:0007041	IDA	involved_in	lysosomal transport
255738	GO:0010469	IDA	involved_in	regulation of signaling receptor activity
255738	GO:0010989	IDA	involved_in	negative regulation of low-density lipoprotein particle clearance
255738	GO:0016540	IDA	involved_in	protein autoprocessing
255738	GO:0032802	IDA	involved_in	low-density lipoprotein particle receptor catabolic process
255738	GO:0032805	IDA	involved_in	positive regulation of low-density lipoprotein particle receptor catabolic process
255738	GO:0042632	IMP	involved_in	cholesterol homeostasis
255738	GO:0043525	IMP	involved_in	positive regulation of neuron apoptotic process
255738	GO:1905596	IDA	involved_in	negative regulation of low-density lipoprotein particle receptor binding
255738	GO:1905598	IDA	involved_in	negative regulation of low-density lipoprotein receptor activity
255738	GO:1905601	IDA	involved_in	negative regulation of receptor-mediated endocytosis involved in cholesterol transport
255738	GO:2000650	IDA	involved_in	negative regulation of sodium ion transmembrane transporter activity
255758	GO:0035721	IMP	involved_in	intraciliary retrograde transport
255758	GO:0060271	IMP	involved_in	cilium assembly
255758	GO:1902017	IMP	involved_in	regulation of cilium assembly
255758	GO:1905799	IMP	involved_in	regulation of intraciliary retrograde transport
255919	GO:0010867	IGI	involved_in	positive regulation of triglyceride biosynthetic process
255919	GO:0034504	IDA	involved_in	protein localization to nucleus
255919	GO:0035307	IDA	involved_in	positive regulation of protein dephosphorylation
256297	GO:0009888	IDA	involved_in	tissue development
256297	GO:0021549	IMP	involved_in	cerebellum development
256297	GO:0031016	IMP	involved_in	pancreas development
256364	GO:0007080	IMP	involved_in	mitotic metaphase plate congression
256364	GO:1901673	IMP	involved_in	regulation of mitotic spindle assembly
256435	GO:0006677	IDA	involved_in	glycosylceramide metabolic process
256435	GO:0006687	IDA	involved_in	glycosphingolipid metabolic process
256435	GO:0009100	IDA	involved_in	glycoprotein metabolic process
256933	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
256987	GO:0009597	IDA	involved_in	detection of virus
256987	GO:0045087	IDA	involved_in	innate immune response
256987	GO:0051607	IDA	involved_in	defense response to virus
257144	GO:0050855	IMP	involved_in	regulation of B cell receptor signaling pathway
257144	GO:2000402	IMP	involved_in	negative regulation of lymphocyte migration
257218	GO:0000209	IDA	involved_in	protein polyubiquitination
257218	GO:0006974	IDA	acts_upstream_of_or_within	cellular response to DNA damage stimulus
257364	GO:0000281	IMP	involved_in	mitotic cytokinesis
257364	GO:0006897	IMP	involved_in	endocytosis
257364	GO:0007032	IMP	involved_in	endosome organization
257364	GO:0016197	IMP	involved_in	endosomal transport
257364	GO:0017038	IDA	involved_in	protein import
257364	GO:0036089	IMP	involved_in	cleavage furrow formation
257364	GO:0044351	IMP	involved_in	macropinocytosis
257364	GO:0045806	IDA	involved_in	negative regulation of endocytosis
257364	GO:0051044	IDA	involved_in	positive regulation of membrane protein ectodomain proteolysis
257364	GO:0097320	IDA	involved_in	plasma membrane tubulation
257364	GO:2000009	IDA	involved_in	negative regulation of protein localization to cell surface
257364	GO:2000010	IDA	involved_in	positive regulation of protein localization to cell surface
257397	GO:0043123	IDA	involved_in	positive regulation of I-kappaB kinase/NF-kappaB signaling
257397	GO:0043123	IMP	involved_in	positive regulation of I-kappaB kinase/NF-kappaB signaling
257629	GO:0065003	IMP	involved_in	protein-containing complex assembly
257629	GO:1904106	IMP	involved_in	protein localization to microvillus
257629	GO:1904970	IMP	involved_in	brush border assembly
258010	GO:0010508	IMP	involved_in	positive regulation of autophagy
258010	GO:0031333	IMP	involved_in	negative regulation of protein-containing complex assembly
258010	GO:1903061	IMP	involved_in	positive regulation of protein lipidation
258010	GO:1903070	IMP	involved_in	negative regulation of ER-associated ubiquitin-dependent protein catabolic process
258010	GO:1904153	IMP	involved_in	negative regulation of retrograde protein transport, ER to cytosol
259173	GO:0007032	IGI	acts_upstream_of_or_within	endosome organization
259197	GO:0002429	IDA	involved_in	immune response-activating cell surface receptor signaling pathway
259197	GO:0030101	IDA	involved_in	natural killer cell activation
259197	GO:0045954	IMP	involved_in	positive regulation of natural killer cell mediated cytotoxicity
259230	GO:0006686	IDA	involved_in	sphingomyelin biosynthetic process
259230	GO:0046513	IDA	acts_upstream_of_or_within	ceramide biosynthetic process
259249	GO:0007165	IMP	involved_in	signal transduction
259249	GO:0007166	IMP	involved_in	cell surface receptor signaling pathway
259249	GO:1902349	IMP	involved_in	response to chloroquine
259266	GO:0007051	IMP	involved_in	spindle organization
259266	GO:0051653	IMP	involved_in	spindle localization
259282	GO:0006974	IDA	involved_in	cellular response to DNA damage stimulus
259282	GO:0031297	IDA	involved_in	replication fork processing
259285	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259286	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259287	GO:0001580	IDA	NOT involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259289	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259290	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259291	GO:0001580	IDA	NOT involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259292	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259293	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259294	GO:0001580	IDA	NOT involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259296	GO:0001580	IDA	involved_in	detection of chemical stimulus involved in sensory perception of bitter taste
259307	GO:0002819	IDA	involved_in	regulation of adaptive immune response
259307	GO:0002841	IDA	involved_in	negative regulation of T cell mediated immune response to tumor cell
259307	GO:0006559	IDA	involved_in	L-phenylalanine catabolic process
259307	GO:0006569	IDA	involved_in	tryptophan catabolic process
259307	GO:0006572	IDA	involved_in	tyrosine catabolic process
259307	GO:0019440	IDA	involved_in	tryptophan catabolic process to indole-3-acetate
259307	GO:0042130	IMP	involved_in	negative regulation of T cell proliferation
259307	GO:0045591	IDA	involved_in	positive regulation of regulatory T cell differentiation
259307	GO:0045944	IDA	acts_upstream_of	positive regulation of transcription by RNA polymerase II
259307	GO:0050868	IDA	involved_in	negative regulation of T cell activation
260429	GO:0006508	IDA	involved_in	proteolysis
260429	GO:0070528	IDA	involved_in	protein kinase C signaling
260434	GO:0006469	IDA	involved_in	negative regulation of protein kinase activity
260434	GO:0010804	IMP	involved_in	negative regulation of tumor necrosis factor-mediated signaling pathway
260434	GO:0032088	IDA	involved_in	negative regulation of NF-kappaB transcription factor activity
260434	GO:0032088	IMP	NOT involved_in	negative regulation of NF-kappaB transcription factor activity
260434	GO:0032691	IMP	NOT involved_in	negative regulation of interleukin-1 beta production
260434	GO:0032731	IDA	involved_in	positive regulation of interleukin-1 beta production
260434	GO:0033209	IDA	involved_in	tumor necrosis factor-mediated signaling pathway
260434	GO:0045087	IDA	involved_in	innate immune response
260434	GO:1900226	IMP	NOT involved_in	negative regulation of NLRP3 inflammasome complex assembly
261726	GO:0000077	IMP	involved_in	DNA damage checkpoint signaling
261726	GO:0032515	IDA	involved_in	negative regulation of phosphoprotein phosphatase activity
261729	GO:0006893	IDA	involved_in	Golgi to plasma membrane transport
261729	GO:0006897	IDA	involved_in	endocytosis
261729	GO:0009725	IDA	involved_in	response to hormone
261729	GO:0045055	IDA	involved_in	regulated exocytosis
261734	GO:0090090	IDA	involved_in	negative regulation of canonical Wnt signaling pathway
261734	GO:1903348	IMP	involved_in	positive regulation of bicellular tight junction assembly
266727	GO:0099179	IDA	involved_in	regulation of synaptic membrane adhesion
266727	GO:0099179	IMP	involved_in	regulation of synaptic membrane adhesion
266727	GO:1905606	IDA	involved_in	regulation of presynapse assembly
266727	GO:1905606	IMP	involved_in	regulation of presynapse assembly
266740	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
266740	GO:0033234	IDA	involved_in	negative regulation of protein sumoylation
266740	GO:0044257	IMP	involved_in	cellular protein catabolic process
266740	GO:0051443	IMP	involved_in	positive regulation of ubiquitin-protein transferase activity
266740	GO:0072331	IDA	involved_in	signal transduction by p53 class mediator
266740	GO:0090398	IDA	involved_in	cellular senescence
266740	GO:1901984	IDA	involved_in	negative regulation of protein acetylation
266743	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
267012	GO:0043085	IDA	involved_in	positive regulation of catalytic activity
267012	GO:1900758	IDA	involved_in	negative regulation of D-amino-acid oxidase activity
282618	GO:0002829	IDA	involved_in	negative regulation of type 2 immune response
282618	GO:0008285	IDA	involved_in	negative regulation of cell population proliferation
282618	GO:0032696	IDA	involved_in	negative regulation of interleukin-13 production
282618	GO:0032714	IDA	involved_in	negative regulation of interleukin-5 production
282618	GO:0032729	IDA	involved_in	positive regulation of interferon-gamma production
282618	GO:0042531	IDA	involved_in	positive regulation of tyrosine phosphorylation of STAT protein
282618	GO:0043381	IDA	involved_in	negative regulation of memory T cell differentiation
282618	GO:0045345	IDA	involved_in	positive regulation of MHC class I biosynthetic process
282618	GO:0045581	IDA	involved_in	negative regulation of T cell differentiation
282618	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
282618	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
282618	GO:0046427	IDA	involved_in	positive regulation of receptor signaling pathway via JAK-STAT
282618	GO:0051607	IDA	involved_in	defense response to virus
282679	GO:0006811	IDA	NOT involved_in	ion transport
282679	GO:0006833	IDA	NOT involved_in	water transport
282679	GO:0006833	IMP	involved_in	water transport
282679	GO:0008284	IMP	involved_in	positive regulation of cell population proliferation
282679	GO:0015793	IDA	NOT involved_in	glycerol transmembrane transport
282679	GO:0015793	IMP	involved_in	glycerol transmembrane transport
282679	GO:0015840	IDA	NOT involved_in	urea transport
282679	GO:0030104	IDA	involved_in	water homeostasis
282679	GO:0030104	IMP	involved_in	water homeostasis
282679	GO:0051260	IDA	involved_in	protein homooligomerization
282679	GO:0080170	IMP	involved_in	hydrogen peroxide transmembrane transport
282809	GO:0001895	IMP	involved_in	retina homeostasis
282809	GO:0007099	IDA	involved_in	centriole replication
282809	GO:0008283	IMP	involved_in	cell population proliferation
282809	GO:0060271	IMP	involved_in	cilium assembly
282991	GO:0008625	IDA	involved_in	extrinsic apoptotic signaling pathway via death domain receptors
282991	GO:0032418	IMP	involved_in	lysosome localization
282991	GO:0097345	IDA	involved_in	mitochondrial outer membrane permeabilization
282996	GO:0007507	IMP	involved_in	heart development
282996	GO:0033120	IMP	involved_in	positive regulation of RNA splicing
283120	GO:0035196	IMP	involved_in	production of miRNAs involved in gene silencing by miRNA
283120	GO:0051897	IMP	acts_upstream_of	positive regulation of protein kinase B signaling
283120	GO:0098586	IMP	involved_in	cellular response to virus
283120	GO:1900017	IMP	acts_upstream_of	positive regulation of cytokine production involved in inflammatory response
283120	GO:1901670	IMP	acts_upstream_of	negative regulation of superoxide dismutase activity
283120	GO:1903428	IMP	acts_upstream_of	positive regulation of reactive oxygen species biosynthetic process
283120	GO:1903945	IMP	acts_upstream_of	positive regulation of hepatocyte apoptotic process
283120	GO:2001170	IMP	acts_upstream_of	negative regulation of ATP biosynthetic process
283131	GO:0050729	IMP	involved_in	positive regulation of inflammatory response
283131	GO:0060965	IMP	involved_in	negative regulation of miRNA-mediated gene silencing
283131	GO:1901647	IMP	involved_in	positive regulation of synoviocyte proliferation
283149	GO:0010718	IMP	involved_in	positive regulation of epithelial to mesenchymal transition
283149	GO:0022604	IMP	involved_in	regulation of cell morphogenesis
283149	GO:0030512	IMP	involved_in	negative regulation of transforming growth factor beta receptor signaling pathway
283149	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
283219	GO:0006511	IDA	involved_in	ubiquitin-dependent protein catabolic process
283219	GO:0045879	IDA	involved_in	negative regulation of smoothened signaling pathway
283229	GO:0002115	IMP	involved_in	store-operated calcium entry
283238	GO:0008202	IDA	involved_in	steroid metabolic process
283238	GO:0035382	IDA	involved_in	sterol transmembrane transport
283375	GO:0001654	IMP	involved_in	eye development
283375	GO:0030509	IMP	involved_in	BMP signaling pathway
283383	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
283383	GO:0007189	IDA	involved_in	adenylate cyclase-activating G protein-coupled receptor signaling pathway
283417	GO:0007286	IMP	involved_in	spermatid development
283420	GO:0001819	IDA	involved_in	positive regulation of cytokine production
283420	GO:0006898	IDA	involved_in	receptor-mediated endocytosis
283431	GO:0000226	IDA	involved_in	microtubule cytoskeleton organization
283431	GO:0030036	IDA	involved_in	actin cytoskeleton organization
283450	GO:0006006	IMP	involved_in	glucose metabolic process
283450	GO:0042593	IMP	involved_in	glucose homeostasis
283459	GO:0032543	IMP	involved_in	mitochondrial translation
283459	GO:0070681	IDA	involved_in	glutaminyl-tRNAGln biosynthesis via transamidation
283464	GO:0016266	IDA	involved_in	O-glycan processing
283489	GO:0031134	IMP	involved_in	sister chromatid biorientation
283489	GO:0034501	IMP	involved_in	protein localization to kinetochore
283489	GO:0035372	IMP	involved_in	protein localization to microtubule
283489	GO:0051315	IMP	involved_in	attachment of mitotic spindle microtubules to kinetochore
283514	GO:0031647	IMP	involved_in	regulation of protein stability
283514	GO:1903215	IDA	involved_in	negative regulation of protein targeting to mitochondrion
283518	GO:1902260	IDA	involved_in	negative regulation of delayed rectifier potassium channel activity
283537	GO:0034486	IMP	involved_in	vacuolar transmembrane transport
283576	GO:0018345	IMP	involved_in	protein palmitoylation
283576	GO:0072659	IMP	involved_in	protein localization to plasma membrane
283629	GO:0006468	IDA	involved_in	protein phosphorylation
283629	GO:0032793	IDA	involved_in	positive regulation of CREB transcription factor activity
283652	GO:0034220	IDA	acts_upstream_of_or_within	ion transmembrane transport
283652	GO:0070509	IDA	involved_in	calcium ion import
283742	GO:0006479	IMP	involved_in	protein methylation
283742	GO:0008284	IMP	involved_in	positive regulation of cell population proliferation
283742	GO:0010628	IMP	involved_in	positive regulation of gene expression
283748	GO:0046475	IDA	involved_in	glycerophospholipid catabolic process
283807	GO:0043161	IDA	acts_upstream_of_or_within	proteasome-mediated ubiquitin-dependent protein catabolic process
283869	GO:0007186	IDA	involved_in	G protein-coupled receptor signaling pathway
283869	GO:0007631	IDA	involved_in	feeding behavior
283871	GO:0006114	IDA	involved_in	glycerol biosynthetic process
283871	GO:0006650	IDA	involved_in	glycerophospholipid metabolic process
283871	GO:0045721	IMP	involved_in	negative regulation of gluconeogenesis
283899	GO:0006275	IMP	involved_in	regulation of DNA replication
283899	GO:0006338	IDA	involved_in	chromatin remodeling
283899	GO:0033044	IMP	involved_in	regulation of chromosome organization
283899	GO:0045893	IMP	involved_in	positive regulation of transcription, DNA-templated
283899	GO:0051726	IMP	involved_in	regulation of cell cycle
283899	GO:0060382	IMP	involved_in	regulation of DNA strand elongation
283989	GO:0006388	IDA	involved_in	tRNA splicing, via endonucleolytic cleavage and ligation
284001	GO:0000086	IDA	involved_in	G2/M transition of mitotic cell cycle
284001	GO:0007020	IDA	involved_in	microtubule nucleation
284001	GO:0007099	IDA	involved_in	centriole replication
284001	GO:0045931	IDA	involved_in	positive regulation of mitotic cell cycle
284001	GO:0060271	IDA	involved_in	cilium assembly
284058	GO:0043981	IDA	involved_in	histone H4-K5 acetylation
284058	GO:0043982	IDA	involved_in	histone H4-K8 acetylation
284058	GO:0043984	IDA	involved_in	histone H4-K16 acetylation
284058	GO:0051571	IDA	involved_in	positive regulation of histone H3-K4 methylation
284086	GO:0009887	IMP	involved_in	animal organ morphogenesis
284086	GO:0035330	IDA	involved_in	regulation of hippo signaling
284098	GO:0072659	IMP	involved_in	protein localization to plasma membrane
284106	GO:0106034	IDA	involved_in	protein maturation by [2Fe-2S] cluster transfer
284110	GO:0006915	IDA	involved_in	apoptotic process
284111	GO:0015729	IDA	involved_in	oxaloacetate transport
284111	GO:0015741	IDA	involved_in	fumarate transport
284111	GO:0015742	IDA	involved_in	alpha-ketoglutarate transport
284111	GO:0015744	IDA	involved_in	succinate transport
284111	GO:0015746	IDA	involved_in	citrate transport
284111	GO:0015746	IMP	involved_in	citrate transport
284111	GO:0071285	IDA	involved_in	cellular response to lithium ion
284114	GO:0007165	IDA	involved_in	signal transduction
284114	GO:0034097	IDA	involved_in	response to cytokine
284114	GO:0045785	IDA	acts_upstream_of_or_within	positive regulation of cell adhesion
284114	GO:1901028	IDA	involved_in	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
284114	GO:2000406	IDA	acts_upstream_of_or_within	positive regulation of T cell migration
284119	GO:0006361	IDA	involved_in	transcription initiation from RNA polymerase I promoter
284119	GO:0006363	IDA	involved_in	termination of RNA polymerase I transcription
284129	GO:0008272	IDA	involved_in	sulfate transport
284161	GO:0070291	IMP	acts_upstream_of_or_within	N-acylethanolamine metabolic process
284161	GO:0070291	IMP	involved_in	N-acylethanolamine metabolic process
284184	GO:0032981	IMP	involved_in	mitochondrial respiratory chain complex I assembly
284252	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
284254	GO:0008284	IDA	involved_in	positive regulation of cell population proliferation
284254	GO:0032148	IDA	involved_in	activation of protein kinase B activity
284254	GO:0042981	IDA	involved_in	regulation of apoptotic process
284254	GO:1901625	IDA	involved_in	cellular response to ergosterol
284293	GO:0002253	IDA	involved_in	activation of immune response
284340	GO:0010575	IMP	involved_in	positive regulation of vascular endothelial growth factor production
284340	GO:0010759	IMP	involved_in	positive regulation of macrophage chemotaxis
284340	GO:0050728	IMP	involved_in	negative regulation of inflammatory response
284340	GO:0070374	IMP	involved_in	positive regulation of ERK1 and ERK2 cascade
284340	GO:0090026	IMP	involved_in	positive regulation of monocyte chemotaxis
284359	GO:0007342	IDA	involved_in	fusion of sperm to egg plasma membrane involved in single fertilization
284361	GO:0001938	IDA	involved_in	positive regulation of endothelial cell proliferation
284361	GO:0045050	IDA	involved_in	protein insertion into ER membrane by stop-transfer membrane-anchor sequence
284361	GO:0045050	IMP	involved_in	protein insertion into ER membrane by stop-transfer membrane-anchor sequence
284361	GO:0045766	IMP	involved_in	positive regulation of angiogenesis
284361	GO:0071816	IDA	involved_in	tail-anchored membrane protein insertion into ER membrane
284382	GO:0001675	IMP	involved_in	acrosome assembly
284382	GO:0009566	IDA	involved_in	fertilization
284403	GO:0007052	IMP	acts_upstream_of_or_within	mitotic spindle organization
284403	GO:0007099	IMP	involved_in	centriole replication
284403	GO:0021987	IMP	involved_in	cerebral cortex development
284403	GO:0022008	IMP	involved_in	neurogenesis
284434	GO:0010628	IMP	involved_in	positive regulation of gene expression
284434	GO:0032088	IMP	involved_in	negative regulation of NF-kappaB transcription factor activity
284439	GO:0015866	IDA	involved_in	ADP transport
284439	GO:0015867	IDA	involved_in	ATP transport
284439	GO:0035349	IDA	involved_in	coenzyme A transmembrane transport
284439	GO:0080121	IDA	involved_in	AMP transport
284486	GO:0035336	IDA	involved_in	long-chain fatty-acyl-CoA metabolic process
284541	GO:0002933	IDA	involved_in	lipid hydroxylation
284541	GO:0097267	IDA	NOT involved_in	omega-hydroxylase P450 pathway
284654	GO:0001934	IDA	involved_in	positive regulation of protein phosphorylation
284654	GO:0002090	IDA	involved_in	regulation of receptor internalization
284654	GO:0030177	IDA	involved_in	positive regulation of Wnt signaling pathway
284654	GO:0090263	IDA	involved_in	positive regulation of canonical Wnt signaling pathway
284695	GO:0032784	IMP	involved_in	regulation of DNA-templated transcription, elongation
284695	GO:0043484	IMP	involved_in	regulation of RNA splicing
285016	GO:0010976	IDA	involved_in	positive regulation of neuron projection development
285016	GO:0070374	IDA	involved_in	positive regulation of ERK1 and ERK2 cascade
285016	GO:0070378	IDA	involved_in	positive regulation of ERK5 cascade
285180	GO:0000045	IDA	involved_in	autophagosome assembly
285180	GO:0016239	IMP	involved_in	positive regulation of macroautophagy
285180	GO:0071353	IDA	involved_in	cellular response to interleukin-4
285193	GO:0016311	IDA	involved_in	dephosphorylation
285237	GO:0043065	IDA	involved_in	positive regulation of apoptotic process
285242	GO:0007210	IDA	involved_in	serotonin receptor signaling pathway
285242	GO:0098662	IDA	involved_in	inorganic cation transmembrane transport
285282	GO:0046578	IMP	involved_in	regulation of Ras protein signal transduction
285282	GO:1903059	IMP	involved_in	regulation of protein lipidation
285315	GO:0051090	IDA	involved_in	regulation of DNA-binding transcription factor activity
285315	GO:0070373	IDA	involved_in	negative regulation of ERK1 and ERK2 cascade
285331	GO:0001578	IMP	involved_in	microtubule bundle formation
285331	GO:0060271	IMP	involved_in	cilium assembly
285331	GO:1903564	IMP	involved_in	regulation of protein localization to cilium
285362	GO:0018158	IDA	involved_in	protein oxidation
285362	GO:0043687	IDA	involved_in	post-translational protein modification
285367	GO:0070131	IMP	involved_in	positive regulation of mitochondrial translation
285381	GO:0050709	IDA	involved_in	negative regulation of protein secretion
285381	GO:0051099	IDA	involved_in	positive regulation of binding
285440	GO:0010430	IDA	involved_in	fatty acid omega-oxidation
285489	GO:0061098	IDA	involved_in	positive regulation of protein tyrosine kinase activity
285521	GO:0008535	IGI	involved_in	respiratory chain complex IV assembly
285521	GO:0032979	IDA	involved_in	protein insertion into mitochondrial inner membrane from matrix
285521	GO:0033617	IMP	involved_in	mitochondrial cytochrome c oxidase assembly
285521	GO:0051204	IGI	involved_in	protein insertion into mitochondrial membrane
285590	GO:0001501	IMP	involved_in	skeletal system development
285590	GO:0001654	IMP	involved_in	eye development
285590	GO:0006801	IDA	involved_in	superoxide metabolic process
285590	GO:0007507	IMP	involved_in	heart development
285590	GO:0022617	IMP	involved_in	extracellular matrix disassembly
285590	GO:0060348	IMP	involved_in	bone development
285590	GO:0072657	IDA	involved_in	protein localization to membrane
285605	GO:0006400	IDA	involved_in	tRNA modification
285613	GO:1900745	IDA	involved_in	positive regulation of p38MAPK cascade
285636	GO:0000423	IMP	involved_in	mitophagy
285643	GO:0000281	IMP	involved_in	mitotic cytokinesis
285643	GO:0051256	IMP	involved_in	mitotic spindle midzone assembly
285848	GO:0046513	IMP	involved_in	ceramide biosynthetic process
285848	GO:0106342	IMP	involved_in	omega-hydroxyceramide biosynthetic process
285852	GO:0034157	IMP	involved_in	positive regulation of toll-like receptor 7 signaling pathway
285966	GO:0010360	IDA	involved_in	negative regulation of anion channel activity
285966	GO:0030335	IDA	involved_in	positive regulation of cell migration
285966	GO:0090314	IMP	involved_in	positive regulation of protein targeting to membrane
285973	GO:0000045	IDA	acts_upstream_of_or_within	autophagosome assembly
286053	GO:0000722	IMP	involved_in	telomere maintenance via recombination
286053	GO:0000724	IMP	involved_in	double-strand break repair via homologous recombination
286053	GO:0006303	IMP	NOT involved_in	double-strand break repair via nonhomologous end joining
286053	GO:0034184	IMP	involved_in	positive regulation of maintenance of mitotic sister chromatid cohesion
286053	GO:0045842	IMP	involved_in	positive regulation of mitotic metaphase/anaphase transition
286053	GO:0090398	IMP	involved_in	cellular senescence
286077	GO:0030335	IMP	involved_in	positive regulation of cell migration
286077	GO:0044380	IMP	involved_in	protein localization to cytoskeleton
286077	GO:0045104	IMP	involved_in	intermediate filament cytoskeleton organization
286204	GO:0010951	IMP	involved_in	negative regulation of endopeptidase activity
286205	GO:0030336	IMP	involved_in	negative regulation of cell migration
286257	GO:0006303	IDA	involved_in	double-strand break repair via nonhomologous end joining
286257	GO:0006303	IMP	involved_in	double-strand break repair via nonhomologous end joining
286257	GO:0006974	IDA	involved_in	cellular response to DNA damage stimulus
286262	GO:0007605	IMP	involved_in	sensory perception of sound
286430	GO:0010804	IMP	involved_in	negative regulation of tumor necrosis factor-mediated signaling pathway
286430	GO:0032088	IMP	involved_in	negative regulation of NF-kappaB transcription factor activity
286430	GO:0032691	IMP	NOT involved_in	negative regulation of interleukin-1 beta production
286430	GO:0033137	IMP	involved_in	negative regulation of peptidyl-serine phosphorylation
286430	GO:0034122	IMP	involved_in	negative regulation of toll-like receptor signaling pathway
286430	GO:0043065	IMP	involved_in	positive regulation of apoptotic process
286430	GO:0045786	IMP	involved_in	negative regulation of cell cycle
286430	GO:1900226	IMP	NOT involved_in	negative regulation of NLRP3 inflammasome complex assembly
286464	GO:0007288	IMP	involved_in	sperm axoneme assembly
286527	GO:0030335	IMP	involved_in	positive regulation of cell migration
286827	GO:0043124	IMP	acts_upstream_of_or_within	negative regulation of I-kappaB kinase/NF-kappaB signaling
286887	GO:0045104	IMP	involved_in	intermediate filament cytoskeleton organization
317662	GO:0060271	IMP	involved_in	cilium assembly
317662	GO:0061512	IMP	involved_in	protein localization to cilium
317761	GO:0007129	IMP	involved_in	homologous chromosome pairing at meiosis
326625	GO:0009235	IDA	involved_in	cobalamin metabolic process
333932	GO:0006334	IDA	involved_in	nucleosome assembly
337867	GO:0070972	IDA	acts_upstream_of_or_within	protein localization to endoplasmic reticulum
337867	GO:0090090	IMP	involved_in	negative regulation of canonical Wnt signaling pathway
337867	GO:1904153	IMP	involved_in	negative regulation of retrograde protein transport, ER to cytosol
338322	GO:0032730	IMP	involved_in	positive regulation of interleukin-1 alpha production
